session_id,target
1,5.4060303619826527e-05
2,1.3015038929431572e-07
3,8.974921902962025e-09
4,3.8437631644046245e-10
5,2.5769765791819883e-05
6,5.5586550280569026e-06
7,0.0006509290502606531
8,0.00020125599002899242
9,1.715064692754556e-05
10,0.0011649253682303423
11,1.2628365740201334e-05
12,1.6279359714016656e-06
13,1.0942151064420972e-05
14,0.011412419634949846
15,0.00010178761263371748
16,0.00011901202593168447
17,0.017571101202459496
18,6.456220342315414e-07
19,0.0005021485126418797
20,1.0473111960806729e-07
21,0.029410289470798115
22,3.0254316613866883e-07
23,2.411300875689571e-05
24,0.001593643152018439
25,0.07398264926587039
26,7.544925628350183e-09
27,1.0332878842113612e-05
28,3.6145499954614694e-09
29,0.015450183682079779
30,0.00022909986585397077
31,0.021895577681534478
32,0.013633990194868946
33,1.3536821090274803e-05
34,1.5035465493723488e-07
35,0.01704243246245011
36,0.00028325329939941544
37,4.360394261074156e-11
38,8.919230485742785e-08
39,5.6289455872273134e-05
40,8.214896427557056e-07
41,0.0003204536989556971
42,0.006598729522101141
43,3.1893166303488476e-06
44,1.0550999533427064e-05
45,0.2947515432317983
46,2.213828903000358e-05
47,9.452045463913525e-05
48,7.959797507104705e-06
49,1.9038114041922457e-05
50,1.2383755879343872e-07
51,6.559309163199608e-10
52,5.11400204663814e-06
53,0.02072250412240387
54,0.00012824269442676737
55,6.764973778437918e-06
56,0.005878332793133903
57,1.565464637915009e-08
58,2.8042060278789213e-07
59,1.9568655666231114e-06
60,1.7098676259019697e-07
61,1.5540095480737137e-07
62,3.479646471218746e-05
63,6.103457454788052e-07
64,1.607072626121853e-05
65,9.237491774098959e-07
66,3.9271965894550536e-07
67,8.790058012182418e-06
68,0.00029410189343605854
69,0.04601922578619888
70,3.599473193634219e-06
71,0.000372137204412615
72,0.00011170186720461787
73,0.12996487771716989
74,7.517281805449892e-06
75,2.8250897326984834e-05
76,0.0003874520028653135
77,0.0002216480401406937
78,0.0022499032259526088
79,5.051507402215393e-06
80,1.1585463613602183e-06
81,4.407968849851172e-07
82,0.00014941580823736586
83,2.4339596237869963e-09
84,0.576904506071688
85,1.0577137362115865e-05
86,4.096560696646571e-07
87,0.0021381724011150416
88,0.00022967309614013785
89,0.0004399989027664396
90,0.03222071086079704
91,3.104147719890417e-06
92,3.688081160486739e-07
93,0.03447771370419886
94,2.4518857425871075e-05
95,0.08896571233949306
96,1.523690805759596e-07
97,0.00012368717540448118
98,1.2805376435808096e-06
99,5.689612669528119e-07
100,3.783383111782913e-05
101,6.75060760991073e-06
102,0.11229597645897814
103,2.456694888197355e-05
104,3.06829122191917e-05
105,7.325379298786209e-06
106,3.964908369681762e-06
107,0.002538039890968471
108,1.705915608516434e-05
109,1.6827646952897925e-07
110,1.31904872412418e-06
111,7.163899744703619e-05
112,2.3909152886182032e-09
113,0.00022793557870346
114,5.5089465536865e-08
115,8.461217068098494e-07
116,8.770359780407402e-06
117,2.9132838700465687e-05
118,0.0018659063775174612
119,0.00016077095122239297
120,0.0001781806226674722
121,1.3250481624887236e-06
122,1.9663847538138627e-06
123,5.326761885452269e-06
124,2.3715810250719067e-05
125,0.0014328445258033244
126,1.4878296904577213e-07
127,2.4575900413267487e-09
128,4.687048824796638e-06
129,0.0020618862940151223
130,0.0027622707321580623
131,0.0001123650478832368
132,0.0007578776152693395
133,0.0011172246048648594
134,6.497305550791043e-07
135,5.032959993939363e-08
136,3.242386811584406e-05
137,5.030296908320359e-06
138,0.0017416578737529797
139,4.231943926479956e-07
140,9.982734904170534e-06
141,8.014792374101846e-09
142,3.0677784842849965e-06
143,6.757225335600805e-06
144,0.0010326421334129665
145,9.829863692820991e-08
146,0.00020347811315153913
147,6.875185144232583e-06
148,0.0008386025772072151
149,0.000621575754448438
150,0.02832469333444255
151,2.5006126327957617e-08
152,0.019492206571511527
153,1.7594372881299898e-05
154,2.0867811295059266e-05
155,1.5060021155280444e-05
156,1.4701977233459643e-06
157,6.533798751714897e-07
158,5.177030263249598e-05
159,1.687073555033757e-05
160,1.5561681969722986e-06
161,0.002038524527838277
162,2.2479109505322293e-05
163,0.00010018447078283684
164,0.002350534052137397
165,2.5648324483489384e-08
166,3.635028200974327e-07
167,0.005223016977870207
168,0.000621575754448438
169,0.00044890391283799113
170,0.00016486854006716572
171,0.0008129961172571731
172,0.00016632366750916314
173,2.4930462796355112e-05
174,0.00015054373483294937
175,0.21571607370277243
176,0.0011437480959018713
177,0.007245007676708715
178,1.977686323495942e-07
179,1.2574738390096811e-05
180,0.00023156207686094428
181,5.062634715581894e-06
182,0.0005449698164601797
183,1.4301539500787395e-06
184,1.7825957621083294e-05
185,4.767868202299764e-06
186,6.511345593755695e-05
187,3.222289611494913e-08
188,1.981447039537451e-07
189,0.00119553815622556
190,1.3148141561284486e-05
191,6.973291723269263e-06
192,2.5406596092439167e-06
193,0.0013767456793978771
194,0.0003220599087276849
195,8.365783197484995e-06
196,1.1302276381098806e-06
197,8.878230988123344e-05
198,0.0011405829844525108
199,0.012027619603492353
200,1.838515916290621e-06
201,1.7933979231623864e-05
202,0.01772211196439714
203,1.8800324480899813e-07
204,4.0469411122347356e-05
205,0.0023116021847921484
206,4.445905450367264e-12
207,4.1940709442611714e-05
208,0.0003980866974153771
209,2.262827079982625e-07
210,0.003543603346494787
211,0.00042620094432147454
212,0.012862646903892973
213,1.0451901489150427e-06
214,0.019698692585913405
215,0.0003699684751289291
216,0.003645644876442396
217,0.04117135130503044
218,0.0003552891317706069
219,9.109692556015265e-05
220,0.00045370509937715293
221,0.0009021865263005426
222,4.761708545586661e-06
223,0.019121436049410065
224,0.0002591261976834923
225,0.01467116065312276
226,0.0029338497374557905
227,0.0006076184148379032
228,5.5178956179610634e-05
229,2.4376562713089674e-06
230,0.00046706729001627135
231,2.5096661412439355e-06
232,1.4143853152334052e-06
233,6.39631355492042e-07
234,0.0015188208415762119
235,2.6658705797763876e-05
236,5.816571548216351e-05
237,0.00042950441660759373
238,0.0005156650278343425
239,5.6289455872273134e-05
240,0.0018636104648799372
241,1.4107249385789748e-05
242,4.893629285553677e-10
243,1.485807035169126e-10
244,2.0355695733846983e-06
245,7.472785960123156e-05
246,8.943833356780847e-07
247,0.07189854998917239
248,8.517187215422219e-05
249,1.487531736977723e-06
250,0.00012285047970883313
251,0.025159363171463004
252,2.888394943700201e-06
253,2.0734132011575886e-06
254,0.00025772275698267484
255,5.362965553330255e-05
256,3.354681749467278e-10
257,2.321038487574869e-05
258,0.005954629118350322
259,0.001771434422502372
260,0.0007901307964863419
261,2.4207334257637964e-05
262,0.0006354754791564094
263,5.3405008301338716e-05
264,0.0004919695727585488
265,1.0301807199163397e-05
266,3.562011297347243e-08
267,1.297230687683204e-13
268,1.9110236011362243e-05
269,0.00021468042309669152
270,4.685558540272984e-05
271,1.9886958313212412e-07
272,1.0653026685006421e-05
273,5.855625058927501e-07
274,0.0007085770114763498
275,0.0030137733994750077
276,1.779909938283401e-08
277,0.00042099311064655045
278,0.011207707597201006
279,2.6961448238222965e-07
280,0.0008134612253958013
281,6.89677755368318e-06
282,0.001744033121244969
283,0.0005897145175468932
284,1.6244146353800602e-05
285,4.242748388754493e-07
286,3.898823524058222e-10
287,0.0004740602366629416
288,2.8775465137708023e-08
289,0.00013427295001078494
290,1.492277400074991e-06
291,0.0006887080810349754
292,0.00028039217646483354
293,0.002094536029197973
294,3.0905091741446874e-05
295,1.2949042218440707e-06
296,2.480999671274405e-06
297,6.851641982147699e-06
298,1.265419186843997e-07
299,2.149266286972914e-09
300,2.047687502258009e-06
301,1.1809664394877266e-06
302,1.841427466598269e-05
303,2.3523643979360836e-07
304,0.014897073167264152
305,0.0854460799092441
306,8.354513427790323e-07
307,0.0009147945751562098
308,2.3931976381178574e-05
309,0.0005222612370521835
310,1.1768280225169282e-06
311,0.002427914027176362
312,0.008424848916560637
313,7.988477479152534e-05
314,1.5593939125436753e-06
315,1.7783384833323068e-05
316,1.461039156731884e-06
317,0.0012760333949435928
318,1.2362244295770227e-06
319,5.949851850916085e-07
320,7.249384013617443e-05
321,0.003310148220689688
322,1.6485262506074413e-06
323,1.5862070594388588e-06
324,0.01095227154107983
325,0.005284873235210363
326,0.0025086626547662755
327,4.2754209973304136e-05
328,0.001746278286047692
329,1.5561681969722986e-06
330,2.466369858887275e-07
331,0.006890298486892553
332,0.00019254981056838967
333,0.2395235657018596
334,5.592492474076127e-07
335,2.3655594421703107e-06
336,3.543828629472365e-05
337,0.011217283695448232
338,0.010876969470963184
339,7.717150102694339e-05
340,0.0018569899177325081
341,9.45594467859856e-08
342,0.0013500121237035485
343,0.0009477103782377988
344,0.008882341280595387
345,0.00017355520335850198
346,1.9164419019751095e-05
347,0.5376577238620537
348,2.9133858574521415e-07
349,3.210613793870015e-08
350,0.002604783163181198
351,0.00022453155794275218
352,0.045150140228475646
353,0.02782156960507217
354,0.0003276475395830545
355,0.0035537926407792513
356,5.011950410378635e-05
357,4.1789647216641814e-05
358,5.949074003505425e-06
359,0.08916165611403833
360,3.3271618664206955e-06
361,0.0008914455856183597
362,0.0003135900851081966
363,1.475678066707678e-05
364,0.00039759156628561045
365,1.002458192954487e-08
366,2.191781934988007e-11
367,2.3209473930475203e-08
368,0.0033663291187452605
369,0.002729715927583115
370,2.023703910901637e-06
371,0.0005998678801643381
372,2.0779981414442672e-07
373,3.5451238188017816e-07
374,1.7298613074221831e-09
375,5.223486745251513e-06
376,0.001562351379708881
377,7.465254001771788e-05
378,1.1661392968389212e-07
379,1.7151141040928615e-07
380,5.922581993885884e-06
381,0.00017261980732322443
382,0.0019202758420005439
383,1.440221699712716e-06
384,6.1088390672727414e-06
385,0.0012650569922973479
386,3.584011909274461e-05
387,0.00047784909523547106
388,0.0008395558719532591
389,1.664246292768811e-07
390,3.4045767858931543e-06
391,1.2185463882246203e-05
392,0.0003486124756487202
393,1.0888768323170626e-05
394,9.005877732812475e-07
395,2.226425102969953e-06
396,6.107836700093007e-05
397,2.5141683388570293e-06
398,0.0001956486441285511
399,9.787568637405918e-11
400,1.3763311447514143e-05
401,1.1301595563213277e-08
402,1.2640867387801954e-05
403,7.310043037656832e-06
404,0.032770135543621445
405,5.389568131709503e-05
406,0.00800564265206592
407,8.742426443605565e-06
408,1.0860560975269718e-06
409,0.001610648563848624
410,1.3336390489347426e-05
411,2.527216692491004e-07
