session_id,target
1,4.271615566677522e-05
2,7.289786721785569e-08
3,1.678207264201413e-08
4,5.420584004533818e-10
5,3.4481057330064724e-05
6,4.6035088846959745e-06
7,0.0008134348705478433
8,0.0001564473599532538
9,2.025800413369658e-05
10,0.001321507426179313
11,3.137907836058415e-05
12,2.866778683063808e-06
13,9.787767370529638e-06
14,0.00974687498021015
15,0.00011144625673264922
16,9.047193970973824e-05
17,0.01570511244109779
18,7.830145981818968e-07
19,0.0009537579617616529
20,1.3334656779095095e-07
21,0.06647144300996312
22,1.9774723123319098e-09
23,3.7842378218646704e-05
24,1.5675807924819797e-05
25,0.08089153270067828
26,5.457191226384753e-09
27,8.988426894144364e-06
28,9.5940820722035e-09
29,0.01776631654401304
30,0.0001421439011433699
31,0.015789076324779067
32,0.03630347442523192
33,1.405615012772137e-05
34,9.786115380465028e-08
35,0.01707131280919656
36,0.0005493648934855272
37,3.6636884367198243e-11
38,6.103221906731731e-08
39,0.0001421439011433699
40,8.583598799054953e-07
41,0.000504975905727372
42,6.492069012117613e-05
43,3.897070260719852e-06
44,1.0859026055807665e-05
45,0.2623133192420966
46,1.7792882367337157e-05
47,0.00011740254603572835
48,5.408401139709259e-06
49,3.378023197371141e-05
50,1.7357176807748387e-07
51,2.0188163579946563e-09
52,1.048681445885593e-05
53,0.035868817263768844
54,0.0001768300777554119
55,2.975347014713381e-06
56,9.013905169365637e-05
57,2.527648578603293e-08
58,3.135419755216144e-07
59,1.4009392619475762e-06
60,1.5764583397380285e-07
61,2.3156513847896536e-07
62,5.68523742754243e-05
63,5.023312036462083e-07
64,1.5023986128463541e-05
65,1.031296865107903e-06
66,3.1338946953286065e-07
67,1.0267006348263293e-05
68,0.00019853593538586654
69,0.07220656307378241
70,3.807321480825912e-06
71,0.00036639793507680025
72,9.454557254747918e-05
73,0.0017093649293874655
74,4.973250113636571e-06
75,3.89322691381766e-05
76,0.0004023876377575005
77,0.00022884922119854995
78,0.0018526566826279924
79,8.334042840688501e-06
80,1.8473461887997509e-06
81,2.1312963515793166e-06
82,2.7367627443552297e-06
83,9.257449196320819e-10
84,0.5427818928276288
85,2.048955936775998e-05
86,4.248860208201489e-07
87,0.0017304702003089678
88,0.0003030149006186062
89,0.000516291854565231
90,0.04594354958845895
91,3.1257913921786743e-06
92,3.020745311373616e-07
93,0.03569299099457362
94,3.20448236629571e-05
95,0.0018398725021401853
96,8.890798647424906e-08
97,9.763316589896697e-05
98,1.3766087416583844e-06
99,6.156322265112372e-07
100,0.0001037433859759798
101,1.2108783585903833e-05
102,0.002473937501229819
103,3.141929855083412e-05
104,4.781942099205207e-05
105,5.472512228495668e-06
106,5.607583545410315e-06
107,1.706490670627739e-05
108,2.679988999171397e-05
109,3.301189146911544e-07
110,2.532391720795406e-06
111,0.00017947505943030428
112,4.634395907661402e-09
113,0.0002765268008112484
114,1.1374743696996657e-07
115,9.884462116912714e-07
116,1.2392143023744225e-05
117,5.1488759113920655e-05
118,0.004087430267784947
119,0.00017012820409666055
120,0.00020950931805889406
121,1.0962409189930197e-06
122,2.083826012588855e-06
123,1.017134107617897e-05
124,3.185686763479814e-05
125,0.0011248296147224645
126,1.1585338004795801e-07
127,3.223308512657539e-09
