session_id,target
1,0.00011861404873463942
2,1.463458195995206e-07
3,4.9411450110406545e-08
4,1.1971248678560489e-09
5,4.555940739928617e-05
6,1.1212543201596634e-05
7,0.0010334962903839554
8,0.001065702896757391
9,3.2216727009970066e-05
10,0.00375728848819502
11,1.5295956482080413e-05
12,1.4550832437021358e-06
13,2.6488579640638735e-05
14,0.017037497414080307
15,0.00016000935603107904
16,0.0002662964768954083
17,0.03658617323189156
18,1.0811893665793317e-06
19,0.0008199041368455095
20,9.84181468343306e-08
21,0.02920809715222397
22,2.493808708370664e-08
23,3.949603897235819e-05
24,7.35180008494803e-05
25,0.07380941825254464
26,2.8816037017693052e-08
27,2.4013675057947728e-05
28,7.001525175766315e-09
29,0.027209346094104015
30,0.0005047668040815961
31,0.04942266425407261
32,0.022494487399297887
33,3.373272551392716e-05
34,5.394225335252206e-07
35,0.02109842733104283
36,0.00041430934465406177
37,1.1683851626244988e-10
38,1.2576454486632108e-07
39,5.046017526135428e-05
40,1.156456042249095e-06
41,0.0005264112044349984
42,0.00029932145146327954
43,2.860410045403814e-06
44,2.0905808068468896e-05
45,0.3556183236472783
46,2.1349075483292653e-05
47,0.00014288219563662102
48,2.290743150758425e-05
49,1.5841378923079244e-05
50,1.8460768723058456e-07
51,1.865027812461437e-09
52,6.602429403455552e-06
53,0.018697044661055574
54,0.00015932957746012588
55,2.8681741191798372e-05
56,0.00015634395653907462
57,3.9560199212528784e-08
58,6.464891730578332e-07
59,3.2094559360092998e-06
60,2.780628487382975e-07
61,1.4041192972754813e-07
62,4.394217743546179e-05
63,1.43565219838544e-06
64,2.8675983962513606e-05
65,1.0936557249829963e-06
66,4.589416471296666e-07
67,1.3376879494859136e-05
68,0.0005579963270608568
69,0.0797092687073198
70,6.020865678432244e-06
71,0.000595066796847649
72,0.00015066312295785244
73,0.0076643492775568325
74,6.8709532219522365e-06
75,5.10521008905188e-05
76,0.0009628604307869666
77,0.00035878670358542505
78,0.005112351577153662
79,6.9350862703622254e-06
80,1.838107438435017e-06
81,1.3623492422439169e-06
82,7.18563696798722e-06
83,5.658440756167958e-09
84,0.7230290510422843
85,1.4540855116868905e-05
86,4.330770697601565e-07
87,0.00471881446653471
88,0.0004237056690638885
89,0.0006812508526175691
90,0.046364381449325205
91,6.799986474881891e-06
92,5.288252119693597e-07
93,0.07239624003339626
94,3.295523916728981e-05
95,0.004178414428842209
96,1.9718509222739414e-07
97,0.0001774064758670829
98,3.7419839314342024e-06
99,7.641086564853297e-07
100,5.449463775639648e-05
101,9.947083573338049e-06
102,0.004928688379485206
103,3.258056866977496e-05
104,5.2685071859884885e-05
105,6.66259725981913e-06
106,5.519418014817904e-06
107,0.00016946908877733954
108,5.676381775325842e-05
109,2.2108188385601287e-07
110,1.6608200827131516e-06
111,8.56729349432218e-05
112,5.0987740629368275e-09
113,0.0005236448156932798
114,7.394674511764379e-08
115,2.804302777578424e-06
116,2.2887557084288706e-05
117,7.649628439927166e-05
118,0.00450000474643485
119,0.0003598716411171391
120,0.00024726671658406775
121,2.1912937452244885e-06
122,3.400159549729853e-06
123,9.097533719320974e-06
124,5.767919533951079e-05
125,0.0045087282635067
126,1.998983534690854e-07
127,4.281419186757127e-09
128,6.283369593817724e-06
129,0.002941252982891227
130,0.006453189933946271
131,0.00031801203165675106
132,0.0015164292426996504
133,0.0031111145968485006
134,1.183832789366997e-06
135,1.8956072827784174e-07
136,9.071123507633457e-05
137,8.652553738661745e-06
138,0.0028433100773467405
139,6.981756216381722e-07
140,2.7144833046932705e-05
141,1.475608391711534e-08
142,3.416933550907718e-06
143,1.7879680069661673e-05
144,0.0018019832036491753
145,9.96912657193725e-08
146,0.00034020421501693377
147,1.0044846470598117e-05
148,0.0013652457775135199
149,0.001018023037274156
150,0.036211162973586765
151,6.561361677858959e-08
152,0.018326973163048512
153,2.8166367204305358e-05
154,1.9279420401845158e-05
155,2.464938163433681e-05
156,2.4194072025007826e-06
157,4.525248384222736e-07
158,0.00019546186755217356
159,1.8058225357338065e-05
160,2.3162025515978528e-06
161,0.003153957522933428
162,3.668023210468876e-05
163,0.00037859616605127265
164,0.003096924296525177
165,3.8097416262772716e-08
166,3.7056020166505077e-07
167,0.005177233852502542
168,0.001018023037274156
169,0.0006586409567442749
170,0.0004265797454063335
171,0.001314718807791766
172,0.0004309406605504197
173,3.068660603689116e-05
174,0.0003603497058837241
175,0.22998576197796972
176,0.003063779065094935
177,0.007576692576807289
178,6.588017603930471e-07
179,2.473353974202443e-05
180,0.00039094706463343825
181,1.1222068351283648e-05
182,0.0011562447789813643
183,1.5354809688617526e-06
184,2.4080393324257685e-05
185,7.400949410753252e-06
186,0.00010605931638431677
187,3.027972401708253e-08
188,3.2411340051905227e-07
189,0.0018531747073125791
190,4.2718169873241775e-05
191,1.2516650607891126e-05
192,3.9112193111514455e-06
193,0.0025268732212515663
194,0.0009201358606105255
195,1.4957053088703343e-05
196,1.4236489170686718e-06
197,7.676827274032836e-05
198,0.0015581956446908722
199,0.032222817346787246
200,3.337396889656584e-06
201,1.454316050055411e-05
202,0.038578651119677496
203,2.9344884721867174e-07
204,8.89319301183419e-05
205,0.004103027169888017
206,7.338306175582855e-12
207,3.969064655132814e-05
208,0.0006509111300875118
209,2.5584032011925016e-07
210,0.007826611621453048
211,0.0012240433659705641
212,0.03502534588393411
213,1.4791958690962273e-06
214,0.052244949611377024
215,0.0008395526216842761
216,0.0079684655506767
217,0.09527579784147898
218,0.0004487626472560761
219,0.00019347926277208443
220,0.0007604509910430908
221,0.0008048586334437336
222,9.144991086943915e-06
223,0.01240464882270047
224,0.0003057423547962262
225,0.01619568050891361
226,0.0036649388451265876
227,0.0006989554054759101
228,5.094752625423129e-06
229,5.584577442381217e-06
230,0.0009183588775656519
231,4.3968867723492445e-06
232,5.567186634217033e-06
233,1.443950649742673e-06
234,0.00201741929937542
235,2.3999460232373328e-05
236,0.00019833001659307195
237,0.0006388771876246138
238,0.0008733067297421015
239,5.046017526135428e-05
240,0.004348298799790068
241,1.640377028238671e-05
242,7.17030791733911e-10
243,3.998769557663032e-10
244,3.2099143481901614e-06
245,0.00012729924294459845
246,2.8404185319783357e-06
247,0.21746605104488087
248,0.00012883052866646523
249,3.78153954524496e-06
250,0.00027623227336128365
251,0.0349013690667197
252,3.1543551942262625e-06
253,3.1310304819638258e-06
254,0.0003505085644573886
255,0.00013687353012998917
256,7.888569656069153e-10
257,2.44868733047637e-05
258,0.012349058697679369
259,0.00429174852882942
260,0.0010246773514194334
261,5.58940961631596e-05
262,0.0014016570987848789
263,8.436077931780259e-05
264,0.0006937058298406905
265,1.4984650139886125e-05
266,9.117297353482121e-08
267,2.0156256108165345e-13
268,2.263636314013737e-05
269,0.0008691285244264392
270,6.247877762671348e-05
271,9.567226286794657e-07
272,2.217139662970576e-05
273,1.1429325042216718e-06
274,0.000991005838478831
275,0.005535946392329538
276,2.3912667610155055e-08
277,0.0006045674574083377
278,0.017817548628683587
279,1.242087847464253e-06
280,0.0017124438041842278
281,8.341546556747857e-06
282,7.595790916007724e-05
283,0.0007434360455324056
284,2.5616539443359733e-05
285,1.0236635958368874e-06
286,9.183392166283711e-10
287,0.0009696980611600326
288,4.473237319440223e-08
289,0.00013800230310114683
290,2.356820706293736e-06
291,0.0014856424677646305
292,0.0003632929991861868
293,0.0022472228758453647
294,6.190846939655322e-05
295,1.6663654125128127e-06
296,4.509596545701095e-06
297,1.3380619647513038e-05
298,5.366809223952417e-07
299,3.827027973777144e-09
300,5.558613468325763e-06
301,1.6054753425663178e-06
302,4.4918105541965276e-05
303,4.590157456334782e-07
304,0.03209299995419551
305,0.09701518919367218
306,9.383311353593296e-07
307,0.0011337493654758365
308,4.8988346745791774e-05
309,0.0007574574425019901
310,2.9529082420347434e-06
311,0.004349030997326976
312,0.013092227458294352
313,0.00011451580254536444
314,2.3586437022522452e-06
315,6.329272721669964e-05
316,2.160674315907141e-06
317,0.0020206764491801027
318,2.3372468602748774e-06
319,3.7956432049300512e-06
320,6.51707181629937e-05
321,0.009958459244387426
322,3.234983728551157e-06
323,3.873561466224817e-06
324,0.020555494032033723
325,0.007279767873633746
326,0.012052470654377907
327,0.00012221494992343724
328,0.005008097498707103
329,2.3162025515978528e-06
330,5.064644911017753e-07
331,0.006821505576538484
332,0.0004721459791886004
333,0.23211428686070187
334,1.0032163281088894e-06
335,5.1478951519269405e-06
336,6.774479035710853e-05
337,0.017802524228741172
338,0.020527218365167965
339,1.7628887012082846e-06
340,0.0031586028415455337
341,1.1495230790747998e-07
342,0.0027574788333135816
343,0.0021441129008860304
344,0.009032235739365724
345,0.0004232105052888902
346,3.7376261683876814e-05
347,0.6005207120263406
348,6.482524338431813e-07
349,3.027875853503857e-08
350,0.004220111856549136
351,0.00027924898917283116
352,0.000884012944708817
353,0.04245952450647099
354,0.0006088498476722038
355,0.005373387586802084
356,0.00010469141459594536
357,4.824747766665313e-05
358,4.680526534395948e-06
359,0.004006339966750586
360,2.154418418903334e-06
361,0.002376856157700585
362,0.0006165668874215304
363,2.6319659764045974e-05
364,0.0006529186607981211
365,6.725447939946876e-10
366,6.620067497993462e-11
367,4.4105620225038895e-08
368,0.004832996061018043
369,0.0035755442830534166
370,1.7968310925493968e-06
371,0.0010334962903839554
372,2.2018795883793935e-07
373,4.616217821838352e-07
374,3.876311472891646e-09
375,8.650942367808117e-06
376,0.0016881118878840752
377,0.0001335605031047182
378,3.802486043674903e-07
379,1.1257466152984112e-07
380,9.223899459528632e-06
381,0.0003546832562394473
382,0.004370892995477204
383,3.438828544746038e-06
384,1.2393818261828955e-05
385,0.0025761306655751604
386,8.62001170197918e-05
387,0.0004873425187539904
388,0.0019803518876401554
389,8.523505479732124e-07
390,5.302256539883366e-06
391,1.4832049361335052e-05
392,0.0006603930582009885
393,2.203478590599783e-05
394,1.1789586752039752e-06
395,3.029915235943996e-06
396,8.404479593578382e-05
397,2.7979066000643103e-06
398,0.0004058652753540069
399,5.947634464315877e-10
400,1.6308370850686298e-05
401,3.516958107476973e-08
402,1.479669863023185e-05
403,1.0047826180981274e-05
404,0.0427446922204964
405,0.00016934945704702472
406,0.00922389254678487
407,1.5199802576723033e-05
408,1.730699126008908e-06
409,0.003122640198824023
410,4.3553255263562784e-05
411,5.286448623230433e-07
